,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
426,2303,CLASSIC,1664468151412,,,14,,0,0,0,117,0,,4,746,2459,746,8893,,9,2,0,0,,,False,False,False,False,False,False,,9011,8700,,0,0,2,3853,2010,7020,3011,3158,3504,3364,18,0,1,BOTTOM,0,0,1,409,12488,2583,12645,,0,0,1,0,0,0,,0,6901,465,8594,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,33,33,24,1,1,4,1,3,21,False,UTILITY,14,,22740,3049,1438,21727,,1377,0,25,98,266,1,0,3350,0,487,1,1,10,0,,37,2,3,15,False,0,91,0,0,0,0,0,0,0,2,79.41406968566152,0.12056669740054429,0,9,1,0,2,0,1438.8956298828125,0,0,0,0,0,0,0,0,,0,1,2303.7164664164266,0,234.70519338305695,0,0,0,0,0,0,0,1.6666666666666667,1,0.3488372093023256,0,1,0,0,0,0,0,4,3,0,0,2,0,1,,-107.00000005960464,0,0,0,0,7020,0,0,0,0,0,11,0,0,0,0,0,0,0,,16,43,0,0,0,13,0,0,0,15,0,0,3,0,0,0,0.020765671347847636,0,0,0,2,0,0,,0,0.3640965223312378,0.973451126515031,3,2,0,5002,5008,5008,8200,8300,8214,390,608,0,8226,250,21,0,8210,3,0,0,8237,159,0,0,8345,3,0,0,8347,0,0,0
427,2348,CLASSIC,1664393916053,,,9,,0,0,0,54,0,,2,551,803,551,33909,,8,0,0,0,,,False,False,False,False,False,True,,9483,8000,,0,0,0,3860,2010,3047,6662,3075,1011,3364,15,1,3,BOTTOM,0,2,1,543,16158,7193,13559,,4,0,0,0,0,0,,0,9195,1490,9280,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,31,8,17,4,1,4,2,3,20,False,UTILITY,17,,32188,8684,0,25080,,1374,0,36,450,239,1,0,6834,0,2240,1,3,5,0,,33,0,2,13,True,0,60,0,0,0,0,150,0,0,0,221.8225628252328,0.1677100313370516,0,8,1,0,0,0,0,0,0,3,0.5,0,0,0,0,,0,0,2349.0536707904125,0,242.22506900344354,0,2,0,0,0,1,0,1.5,3,0.2857142857142857,0,1,0,0,0,0,0,4,15,0,0,14,6,1,,-124.00000008940697,0,0,0,0,6662,0,0,0,0,0,9,0,0,0,0,0,0,1,,34,19,0,0,0,13,0,2,0,12,0,0,5,0,0,0,0.06509087134699942,0,0,0,0,0,0,,0,-0.45170891284942627,0.8581005873903866,3,2,1,5002,5008,5008,8200,8300,8229,907,0,0,8226,250,185,0,8210,4,0,0,8237,465,0,0,8345,3,0,0,8347,0,0,0
428,1477,CLASSIC,1664391977421,,,14,,0,1,0,117,0,,2,1033,2660,1033,2961,,3,0,0,0,,,True,False,False,False,False,True,,7125,6250,,0,0,0,3853,3011,2065,3158,2010,0,3364,12,1,3,BOTTOM,0,2,1,815,9690,2935,4861,,0,0,0,0,0,0,,0,6273,836,2942,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,43,29,14,0,2,4,1,3,20,False,UTILITY,5,,15963,3772,1190,7803,,0,0,9,45,94,0,0,0,0,0,0,2,1,0,,12,0,0,7,True,0,86,0,0,0,0,0,0,0,0,153.2386157803815,0.11484408674141884,0,3,0,0,0,0,1190.575439453125,0,0,0,0,0,0,0,0,,0,0,1477.140693058693,0,289.4209144499298,0,0,0,0,0,0,0,5.666666666666667,3,0.4473684210526316,0,1,0,0,0,0,0,7,4,0,0,1,0,2,,-107.00000005960464,0,0,0,0,2065,0,0,0,0,0,13,0,0,0,0,0,0,0,,8,46,0,0,0,7,0,1,1,17,0,0,5,0,0,0,0.046925845613780534,0,1,0,2,5,0,,0,-0.5397138595581055,0.49480984610153433,0,0,0,5002,5008,5008,8200,8300,8214,457,639,0,8226,250,11,0,8210,0,0,0,8237,231,0,0,8345,3,0,0,8347,0,0,0
429,1835,CLASSIC,1664295277043,,,5,,0,2,0,74,0,,2,1994,12767,1994,6935,,8,0,0,0,,,False,False,False,False,False,False,,9219,7550,,1,2,2,6653,1056,3157,2010,3020,0,3340,12,1,3,MIDDLE,0,2,1,480,65559,10835,7916,,0,1,0,1,0,0,,0,12696,456,9369,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,75,14,18,2,3,4,1,14,20,False,MIDDLE,8,,80364,11491,0,17423,,875,0,95,100,275,1,0,2108,200,138,1,4,5,0,,10,0,1,6,True,0,109,0,0,1,0,300,0,0,0,375.6173158238395,0.15656408172590666,0,7,0,0,1,0,0,0,0,3,0,0,0,0,0,,0,0,1835.6533486254923,0,301.34512909351935,0,0,0,0,0,0,0,1,1,0.21621621621621623,0,0,0,0,1,0,0,14,47,0,1,3,7,1,,-97.00000005960464,0,0,0,0,6653,0,1,0,0,0,5,0,0,0,0,0,0,0,,12,35,0,0,3,6,0,0,0,8,0,0,3,0,0,1,0.09187794554956089,0,0,0,2,0,0,,0,-0.6747453212738037,0.32764154037651644,1,1,0,5003,5008,5008,8200,8300,8229,1228,0,0,8226,250,79,0,8210,3,0,0,8236,48,0,0,8313,0,0,0,8345,3,0,0
430,1634,CLASSIC,1664210856055,,,6,,0,1,0,21,0,,1,1544,1544,1544,7729,,5,0,0,0,,,False,False,False,False,False,True,,9697,9000,,0,0,3,1055,2010,6672,3006,6676,1038,3340,13,1,6,BOTTOM,322,3,1,747,791,566,5508,,4,0,0,0,0,0,,0,69739,7914,9654,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,16,4,11,2,3,4,2,7,20,False,BOTTOM,4,,77114,8866,0,16141,,1157,136,112,62,101,2,0,6584,385,978,1,1,8,0,,6,0,0,4,False,0,33,0,4,0,0,150,0,0,0,325.4328979373937,0.16792242165584106,0,5,0,0,0,0,136,0,0,0,0,0,0,0,0,,0,0,1634.7190189683704,0,355.9350220120355,0,0,0,0,0,0,0,2.4,0,0.5217391304347826,0,0,0,0,1,0,0,0,23,0,0,1,0,2,,-110.00000005960464,0,0,0,0,6672,0,0,0,0,0,10,0,0,0,0,0,0,0,,24,19,0,0,0,4,0,0,0,12,0,0,6,2,0,0,0.14470209751302107,0,0,0,0,0,0,,0,-0.3118932843208313,0.22113351650442087,0,0,0,5002,5008,5005,8000,8300,8005,605,346,258,8009,826,0,0,9103,26,30,0,8014,325,0,0,8304,9,0,0,8345,3,0,0
431,1101,CLASSIC,1664182054511,,,0,,0,3,0,254,0,,0,0,502,0,10760,,7,0,0,0,,,False,False,False,False,False,True,,4517,4400,,0,0,0,6692,2031,3047,0,0,0,3364,9,0,1,NONE,0,0,1,416,4487,0,1428,,52,0,0,0,0,0,,0,39312,3511,11851,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,27,0,35,3,2,4,6,11,20,False,JUNGLE,10,,46470,3619,0,13401,,2369,0,7,78,114,1,0,2670,108,122,0,0,3,0,,10,0,0,5,False,0,65,0,45.50000008940697,0,0,300,0,0,0,197.06968134120447,0.34925133204708236,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,,0,0,1101.9855907857668,,245.9770139160526,0,0,2,0,40.000000059604645,0,0,0.14285714285714285,0,0.2,0,0,,0,0,0,1,0,2,0,0,4,0,1,,-61,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,9,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.17207299394628844,0,0,0,0,0,0,,0,0.13410699367523193,0.5541071676227968,0,0,0,5002,5008,5005,8000,8300,8010,73,0,0,9111,14,20,0,9105,0,0,0,8014,35,0,0,8304,12,0,0,8347,0,0,0
432,2012,CLASSIC,1664114326628,,,6,,0,2,0,74,0,,2,1017,18885,1017,11156,,8,0,3,3,,,False,False,False,False,False,True,,11332,10150,,0,0,0,6653,1056,3157,2010,3020,3116,3340,13,1,10,MIDDLE,0,6,2,592,116934,40240,3462,,12,0,0,0,0,0,,0,9408,566,16695,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,103,37,38,11,3,4,4,14,19,False,MIDDLE,19,,127234,41698,0,20229,,1230,0,130,169,306,1,0,892,892,71,1,1,6,0,,13,0,1,7,True,0,189,0,0,0,0,0,0,0,0,1243.0281371771457,0.17019248655980965,0,8,0,0,3,0,0,0,0,6,0,0,0,0,0,,1,2,2012.7567562,0,337.8318700517052,0,4,0,0,0,0,0,2,2,0.5333333333333333,0,1,0,0,3,0,0,8,55,0,0,30,2,1,,-101.00000002980232,0,0,3,0,6653,0,2,0,0,0,9,0,0,0,0,0,0,0,43.34416160000001,30,88,0,0,5,7,0,0,0,16,1,0,3,0,0,0,0.3744218028568891,0,1,0,0,0,0,,0,-0.5351899862289429,0.3996605725153794,1,1,0,5003,5008,5008,8200,8300,8229,2693,0,0,8226,250,416,0,8210,9,0,0,8236,48,0,0,8313,0,0,0,8345,3,0,0
433,2137,CLASSIC,1664111381966,,,4,,0,6,0,25,0,,2,724,724,724,10313,,7,0,1,0,,,False,False,False,False,False,False,,9250,8350,,0,0,2,3853,6653,3020,3157,3916,0,3364,15,1,3,BOTTOM,0,2,2,970,26707,8641,6985,,4,0,1,0,0,0,,0,7643,552,11048,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,55,34,18,4,3,4,0,14,19,False,UTILITY,45,,36611,9194,268,19299,,1537,0,36,71,269,1,0,2260,0,1264,2,2,9,0,,35,0,3,14,False,0,111,0,0,0,0,300,0,0,0,258.01085916764197,0.1317243943793192,0,7,23,0,0,0,268.9456787109375,0,0,19,0,0,0,0,0,,0,0,2138.1855765140504,0,259.5708577210361,0,4,0,0,0,0,0,1,0,0.20588235294117646,0,1,0,0,0,0,0,8,5,0,0,2,0,1,,-103.40000006556511,0,1,1,0,6653,0,1,0,0,0,7,0,0,0,0,0,0,1,,142,35,0,0,0,14,0,0,0,7,0,0,2,0,0,0,0.08905469333851385,0,2,0,0,15,0,,0,-0.35175442695617676,0.9956369221320801,3,1,0,5002,5008,5008,8200,8300,8229,1130,0,0,8226,250,234,0,8210,3,0,0,8237,483,0,0,8313,0,0,0,8345,3,0,0
434,1424,CLASSIC,1664040265028,,,4,,0,0,0,45,0,,2,98,651,98,7201,,9,0,0,0,,,False,False,False,False,False,False,,5070,4400,,0,0,2,1056,6656,3020,0,0,0,3340,9,0,2,BOTTOM,0,0,1,325,22731,5942,5018,,0,0,1,0,0,0,,0,7794,819,12451,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,54,32,28,3,3,4,0,12,19,False,BOTTOM,22,,30526,6761,0,18077,,535,0,38,93,180,1,0,0,0,607,0,0,10,0,,9,0,0,6,False,0,117,0,0,0,0,0,0,0,0,284.72519619608113,0.19329503356994188,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,,0,0,1424.9460270104441,0,213.51725654098757,0,3,0,0,0,0,0,0.6666666666666666,0,0.375,0,0,0,0,1,1,0,2,25,0,0,4,0,1,,-99.00000005960464,0,0,0,0,6656,0,0,0,0,0,6,0,0,0,0,0,0,0,,15,18,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0.13680471900451474,0,1,0,0,0,0,,0,0.10295021533966064,0.4148073001851648,0,0,0,5002,5008,5007,8100,8200,8112,561,0,0,8139,558,0,0,8138,12,0,0,8134,8,3,0,8226,250,258,0,8210,0,0,0
435,2460,CLASSIC,1664036050623,,,20,,0,13,1,412,0,,5,893,3356,893,19799,,8,0,0,0,,,False,False,False,False,False,False,,10771,11100,,0,1,1,3857,3190,3109,3117,3050,3076,3340,21,1,5,BOTTOM,0,2,1,479,23159,5395,14128,,0,0,0,1,0,0,,0,12361,1299,16398,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,75,18,20,5,2,4,2,14,19,False,UTILITY,45,,41808,6956,887,33883,,4626,0,49,255,213,1,0,6287,260,3356,2,3,7,0,,31,0,1,15,True,0,118,0,0,1,0,150,0,0,0,169.65031014942733,0.1655453737585454,0,8,0,0,1,0,887.2734375,0,0,45,0,0,0,0,0,,0,3,2460.170057535606,0,262.69627888189046,0,9,0,0,0,0,0,3.125,1,0.5102040816326531,0,0,0,0,1,0,3,2,16,0,1,9,7,1,,-88.00000008940697,0,0,0,0,3190,0,0,0,0,0,18,0,0,0,0,0,0,0,25.64006432127144,32,18,0,0,0,15,0,3,0,25,1,0,3,1,0,1,0.04261259450559161,0,0,0,0,0,0,,0,0.9240967035293579,0.7647030836136408,1,0,1,5002,5008,5008,8300,8400,8351,109,823,0,8306,0,0,0,8345,3,0,0,8347,0,0,0,8473,901,0,0,8242,110,0,0
436,1756,CLASSIC,1664013830458,,,12,,0,7,0,412,0,,3,876,2858,876,10994,,2,1,0,0,,,False,False,False,False,False,False,,7929,7175,,0,0,1,3857,3190,2010,3067,3109,3117,3364,13,1,6,BOTTOM,0,6,1,1002,13408,7051,5933,,4,0,1,0,0,0,,0,9321,1405,7194,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,51,9,18,3,1,4,0,14,19,False,UTILITY,44,,29753,8457,518,13369,,1369,0,35,232,60,1,0,7023,0,241,0,2,9,0,,31,1,0,14,False,0,81,0,0,1,0,0,0,0,1,288.84242321174366,0.1447269591804536,0,2,2,0,2,0,518.4885864257812,0,0,53,0,0,0,0,0,,0,0,1756.7846844315939,0,270.8024916985207,0,9,0,0,0,0,0,9,4,0.46153846153846156,0,0,0,0,0,0,6,4,17,0,0,5,0,3,,-95.00000005960464,0,0,0,0,3190,0,2,0,0,0,11,0,0,0,0,0,0,1,,37,20,0,0,0,13,0,2,0,18,0,0,2,0,0,1,0.09895150632860099,0,1,0,0,5,0,,0,19.716407775878906,1.0622100852892111,2,1,0,5002,5008,5008,8300,8400,8351,88,1261,0,8306,0,0,0,8345,3,0,0,8347,0,0,0,8473,656,0,0,8242,38,0,0
437,2332,CLASSIC,1664011017236,,,21,,0,13,0,54,0,,4,517,4998,517,48033,,7,2,0,0,,,False,False,False,False,False,False,,11308,10250,,0,0,2,3860,6662,3047,3075,4637,0,3364,18,1,4,BOTTOM,40,3,1,965,38603,13019,18516,,0,0,1,0,0,0,,0,20797,3536,11406,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,46,22,27,9,4,4,2,14,19,False,UTILITY,38,,64807,17907,0,33405,,2682,0,61,716,225,1,0,5407,1351,3482,1,1,7,0,,33,2,2,15,False,0,104,0,0,1,0,0,0,0,2,460.56034895391304,0.18432081093357117,0,7,0,0,1,0,0,0,0,13,0,0,0,0,0,,0,0,2332.9465046013297,0,290.8263616040111,0,7,0,0,0,0,0,3.5714285714285716,8,0.5208333333333334,0,1,0,0,1,0,0,4,14,0,0,0,0,2,,-109.00000005960464,0,0,0,0,6662,0,2,0,0,0,20,0,0,0,0,0,0,0,,18,31,0,0,1,13,0,0,0,25,0,0,8,0,0,1,0.12298268943908869,0,0,0,1,0,0,,0,15.463066101074219,0.8568264874244556,2,0,0,5002,5008,5008,8200,8100,8229,1540,0,0,8226,250,456,0,8210,15,0,0,8237,607,0,0,8126,885,0,0,8106,5,0,0
438,1871,CLASSIC,1663937162033,,,4,,0,3,0,18,0,,1,451,14240,451,11562,,4,0,1,2,,,False,False,False,False,False,False,,11156,9500,,0,0,0,1055,6672,3006,3046,1018,1038,3340,13,1,12,BOTTOM,447,10,2,1408,18944,4886,15199,,12,0,0,0,0,0,,0,67965,20099,10908,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,19,33,33,4,2,4,1,3,18,False,BOTTOM,7,,95684,27467,0,26936,,6205,0,81,88,120,1,0,8774,2481,829,0,0,7,0,,10,0,0,6,True,0,89,0,0,0,0,150,0,0,0,880.6614760272786,0.2600802157305195,0,3,0,0,2,1,0,0,0,4,0,0,0,0,0,,0,0,1871.3838062208497,0,357.6827463151383,0,3,0,1,0,0,0,4,5,0.6153846153846154,0,0,0,0,1,0,3,0,28,1,0,3,0,1,,-79.00000005960464,0,1,1,0,6672,0,1,0,0,0,16,0,0,0,0,0,0,1,,17,0,0,0,0,6,0,2,0,16,0,0,5,1,0,0,0.3630405356828703,0,1,0,1,10,0,,0,-0.021645069122314453,0.352354918625125,0,0,1,5002,5008,5005,8100,8000,9923,67,79,0,8139,980,0,0,8138,18,0,0,8135,400,4,0,9111,704,320,0,9103,22,40,0
439,2829,CLASSIC,1663873357884,,,13,,0,6,0,29,0,,1,1525,7515,1525,11005,,12,0,0,0,,,False,False,False,False,False,False,,13562,12350,,0,0,6,1055,3035,3006,6672,3085,3153,3340,15,0,5,BOTTOM,485,0,1,694,104,104,7594,,12,0,1,0,0,0,,0,76192,8824,23302,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,CARRY,0,32,36,32,9,3,4,0,14,18,False,BOTTOM,8,,94850,11689,0,31560,,2293,0,102,175,429,1,0,18553,2760,663,2,2,11,0,,21,0,0,11,False,0,109,0,4,1,0,0,0,0,0,247.90284529611088,0.1487932012188095,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,2829.2465174450876,0,287.61764163001885,0,0,0,0,0,0,0,1.5,1,0.3333333333333333,0,1,0,0,0,0,0,2,36,0,0,9,0,2,,-93.00000002980232,0,0,0,0,6672,0,1,0,0,0,17,0,0,0,0,0,0,2,,24,10,0,0,0,11,0,0,0,18,0,0,2,0,0,1,0.061755281818255216,1,1,0,1,0,0,,0,-0.3513506054878235,0.458720496213965,1,0,0,5002,5008,5005,8000,8100,8008,21,1,0,8009,2367,0,0,9104,30,30,0,8014,271,0,0,8139,1173,0,0,8135,550,5,0
440,2515,CLASSIC,1663866709165,,,16,,0,0,0,54,0,,2,556,7414,556,34331,,9,0,0,0,,,False,False,False,False,False,False,,10676,10100,,1,2,1,3860,3047,6662,3075,4637,0,3364,19,0,1,BOTTOM,28,0,1,798,31627,8692,24745,,10,0,0,0,0,0,,0,16442,1822,5451,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,DUO,0,50,16,25,9,3,4,0,14,18,False,UTILITY,26,,55193,11053,0,31517,,4492,0,43,589,218,1,0,7123,539,1321,0,0,6,0,,27,0,1,11,True,1,100,0,6,2,0,0,0,0,0,263.65031788313024,0.16044206498265684,0,9,12,0,3,0,0,0,0,7,0,0,0,0,0,,1,1,2515.6041136,0,254.65762676017115,0,2,0,0,0,0,0,1.8888888888888888,1,0.32075471698113206,0,0,0,0,0,0,0,4,9,0,1,2,5,1,,-88.00000002980232,0,0,0,0,6662,0,0,0,0,0,13,0,0,0,0,0,0,1,,102,18,0,0,0,11,0,2,0,17,0,0,2,0,0,2,0.08142795660087862,0,1,0,2,0,0,,0,-0.41970545053482056,0.6491076796984413,1,0,0,5002,5008,5008,8200,8100,8229,1048,0,0,8226,250,381,0,8210,14,0,0,8237,497,0,0,8126,505,0,0,8106,5,0,0
441,1465,CLASSIC,1663777163427,,,17,,0,0,0,54,0,,3,877,4899,877,23873,,4,0,0,1,,,False,False,True,False,False,True,,8630,8075,,0,0,0,3860,3047,6662,2055,3075,1011,3364,17,1,4,BOTTOM,27,2,1,486,15460,6059,2689,,12,0,0,0,0,0,,0,11562,1624,9744,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,33,15,20,4,2,4,0,14,17,False,UTILITY,15,,33632,8237,0,15624,,786,0,32,305,119,1,0,6609,553,3189,0,2,3,0,,22,1,0,10,True,0,72,0,0,0,0,150,0,0,0,337.10619498776555,0.19265617029200494,0,4,0,0,1,0,0,0,0,3,4,0,0,0,0,,0,0,1466.1042703448004,0,353.1816018554552,0,3,0,0,0,0,0,5.25,2,0.5675675675675675,0,1,1,0,0,0,0,3,17,0,0,4,0,2,,-76.2000000178814,0,0,0,0,6662,0,1,0,0,0,15,0,0,0,0,0,0,1,,13,18,0,0,0,10,0,4,0,21,0,0,7,0,0,0,0.11225910117425446,0,0,0,3,0,0,,0,9.436383247375488,0.9138316808032768,0,0,0,5002,5008,5008,8200,8100,8229,857,0,0,8226,250,168,0,8210,6,0,0,8237,291,0,0,8126,425,0,0,8106,5,0,0
442,2687,CLASSIC,1663773927376,,,22,,0,0,1,267,0,,3,1312,2632,1312,9062,,13,1,0,0,,,False,False,False,False,False,False,,11098,9425,,0,2,2,3853,4005,3158,3011,6616,3114,3364,18,0,2,BOTTOM,0,0,1,280,13201,7128,4523,,0,0,0,0,0,0,,0,4688,656,22326,,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,18,67,53,8,3,4,1,14,17,False,UTILITY,16,,20582,8149,1926,28125,,10076,7234,8,165,379,5,0,2693,365,1274,0,4,8,0,,29,1,1,14,True,1,146,0,0,1,0,0,0,0,1,181.9394616344857,0.12860877697766293,0,13,0,0,2,0,9160.912109375,0,0,11,0,0,0,0,0,,0,2,2687.679015063044,0,247.76919370499294,0,2,0,0,0,0,0,1.8461538461538463,5,0.5217391304347826,0,0,0,0,1,1,0,5,3,0,1,0,14,1,,-117.00000002980232,0,0,0,0,4005,0,1,0,0,0,19,0,0,0,0,0,0,0,,35,38,0,0,0,12,1,0,0,24,0,0,3,0,0,1,0.04900304955523215,1,0,0,2,0,0,,0,-0.4452999234199524,0.666899788662683,1,1,0,5002,5008,5008,8200,8300,8214,736,1485,0,8226,250,268,0,8210,7,0,0,8237,422,0,0,8345,3,0,0,8347,0,0,0
